annee_consommation,zone_climatique,code_region,nom_region,code_departement,nom_departement,nom_commune,vecteur_energie,consommation_declaree
2021,H3,93,Provence-Alpes-Côte d'Azur,13,Bouches-du-Rhône,SEPTEMES LES VALLONS,Electricite,3660019
2021,H3,93,Provence-Alpes-Côte d'Azur,13,Bouches-du-Rhône,SEPTEMES LES VALLONS,Gaz,2314573
2021,H3,93,Provence-Alpes-Côte d'Azur,13,Bouches-du-Rhône,SIMIANE COLLONGUE,Electricite,550294
2021,H3,93,Provence-Alpes-Côte d'Azur,13,Bouches-du-Rhône,SIMIANE COLLONGUE,Gaz,1846701
2021,H3,93,Provence-Alpes-Côte d'Azur,13,Bouches-du-Rhône,TARASCON,Electricite,5552337
2021,H3,93,Provence-Alpes-Côte d'Azur,13,Bouches-du-Rhône,TARASCON,Gaz,5893902
2021,H3,93,Provence-Alpes-Côte d'Azur,13,Bouches-du-Rhône,TRETS,Electricite,3669142
2021,H3,93,Provence-Alpes-Côte d'Azur,13,Bouches-du-Rhône,TRETS,Gaz,1042442
2021,H3,93,Provence-Alpes-Côte d'Azur,13,Bouches-du-Rhône,VELAUX,Electricite,1702218
2021,H3,93,Provence-Alpes-Côte d'Azur,13,Bouches-du-Rhône,VENELLES,Electricite,7048244
2021,H3,93,Provence-Alpes-Côte d'Azur,13,Bouches-du-Rhône,VENELLES,Gaz,712506
2021,H3,93,Provence-Alpes-Côte d'Azur,13,Bouches-du-Rhône,VERNEGUES,Electricite,287220
2021,H3,93,Provence-Alpes-Côte d'Azur,13,Bouches-du-Rhône,VITROLLES,Electricite,45723284
2021,H3,93,Provence-Alpes-Côte d'Azur,13,Bouches-du-Rhône,VITROLLES,Fioul,178396
2021,H3,93,Provence-Alpes-Côte d'Azur,13,Bouches-du-Rhône,VITROLLES,Gaz,14307661
2021,H3,93,Provence-Alpes-Côte d'Azur,13,Bouches-du-Rhône,VITROLLES,Reseau de chaleur,1651234
2021,H3,93,Provence-Alpes-Côte d'Azur,83,Var,BAGNOLS EN FORET,Electricite,371667
2021,H3,93,Provence-Alpes-Côte d'Azur,83,Var,BANDOL,Electricite,7279719
2021,H3,93,Provence-Alpes-Côte d'Azur,83,Var,BANDOL,Gaz,2738468
2021,H3,93,Provence-Alpes-Côte d'Azur,83,Var,BARJOLS,Electricite,1940134
2021,H3,93,Provence-Alpes-Côte d'Azur,83,Var,BORMES LES MIMOSAS,Electricite,3040287
2021,H3,93,Provence-Alpes-Côte d'Azur,83,Var,BORMES LES MIMOSAS,Gaz,587740
2021,H3,93,Provence-Alpes-Côte d'Azur,83,Var,BRIGNOLES,Electricite,25082565
2021,H3,93,Provence-Alpes-Côte d'Azur,83,Var,BRIGNOLES,Gaz,5581244
2021,H3,93,Provence-Alpes-Côte d'Azur,83,Var,CALLIAN,Electricite,1005438
2021,H3,93,Provence-Alpes-Côte d'Azur,83,Var,CARCES,Electricite,1056353
2021,H3,93,Provence-Alpes-Côte d'Azur,83,Var,CARQUEIRANNE,Electricite,1425419
2021,H3,93,Provence-Alpes-Côte d'Azur,83,Var,CAVALAIRE SUR MER,Electricite,3542784
2021,H3,93,Provence-Alpes-Côte d'Azur,83,Var,CAVALAIRE SUR MER,Gaz,230296
2021,H3,93,Provence-Alpes-Côte d'Azur,83,Var,COGOLIN,Electricite,4608769
2021,H3,93,Provence-Alpes-Côte d'Azur,83,Var,COGOLIN,Fioul,353765
2021,H3,93,Provence-Alpes-Côte d'Azur,83,Var,CUERS,Electricite,3404099
2021,H3,93,Provence-Alpes-Côte d'Azur,83,Var,CUERS,Gaz,1738594
2021,H3,93,Provence-Alpes-Côte d'Azur,83,Var,DRAGUIGNAN,Electricite,25312592
2021,H3,93,Provence-Alpes-Côte d'Azur,83,Var,DRAGUIGNAN,Fioul,759967
2021,H3,93,Provence-Alpes-Côte d'Azur,83,Var,DRAGUIGNAN,Gaz,19702591
2021,H3,93,Provence-Alpes-Côte d'Azur,83,Var,FAYENCE,Electricite,2305933
2021,H3,93,Provence-Alpes-Côte d'Azur,83,Var,FLASSANS SUR ISSOLE,Electricite,2194778
2021,H3,93,Provence-Alpes-Côte d'Azur,83,Var,FREJUS,Electricite,28861744
2021,H3,93,Provence-Alpes-Côte d'Azur,83,Var,FREJUS,Fioul,247864
2021,H3,93,Provence-Alpes-Côte d'Azur,83,Var,FREJUS,Gaz,8796725
2021,H3,93,Provence-Alpes-Côte d'Azur,83,Var,GAREOULT,Electricite,1856972
2021,H3,93,Provence-Alpes-Côte d'Azur,83,Var,GAREOULT,Gaz,780335
2021,H3,93,Provence-Alpes-Côte d'Azur,83,Var,GASSIN,Electricite,7112739
2021,H3,93,Provence-Alpes-Côte d'Azur,83,Var,GASSIN,Fioul,751208
2021,H3,93,Provence-Alpes-Côte d'Azur,83,Var,GASSIN,Gaz,725457
2021,H3,93,Provence-Alpes-Côte d'Azur,83,Var,GRIMAUD,Electricite,1659977
2021,H3,93,Provence-Alpes-Côte d'Azur,83,Var,HYERES,Electricite,36053135
2021,H3,93,Provence-Alpes-Côte d'Azur,83,Var,HYERES,Fioul,492869
2021,H3,93,Provence-Alpes-Côte d'Azur,83,Var,HYERES,Gaz,28297162
2021,H3,93,Provence-Alpes-Côte d'Azur,83,Var,LA CRAU,Electricite,1712278
2021,H3,93,Provence-Alpes-Côte d'Azur,83,Var,LA CROIX VALMER,Electricite,1145364
2021,H3,93,Provence-Alpes-Côte d'Azur,83,Var,LA CROIX VALMER,Fioul,777270
2021,H3,93,Provence-Alpes-Côte d'Azur,83,Var,LA FARLEDE,Electricite,9093339
2021,H3,93,Provence-Alpes-Côte d'Azur,83,Var,LA GARDE,Electricite,18643048
2021,H3,93,Provence-Alpes-Côte d'Azur,83,Var,LA GARDE,Gaz,8476397
2021,H3,93,Provence-Alpes-Côte d'Azur,83,Var,LA LONDE LES MAURES,Electricite,2432389
2021,H3,93,Provence-Alpes-Côte d'Azur,83,Var,LA SEYNE SUR MER,Electricite,33762715
2021,H3,93,Provence-Alpes-Côte d'Azur,83,Var,LA SEYNE SUR MER,Fioul,240925
2021,H3,93,Provence-Alpes-Côte d'Azur,83,Var,LA SEYNE SUR MER,Gaz,14311803
2021,H3,93,Provence-Alpes-Côte d'Azur,83,Var,LA SEYNE SUR MER,Reseau de chaleur,2372571
2021,H3,93,Provence-Alpes-Côte d'Azur,83,Var,LA VALETTE DU VAR,Electricite,29508883
2021,H3,93,Provence-Alpes-Côte d'Azur,83,Var,LA VALETTE DU VAR,Gaz,5401773
2021,H3,93,Provence-Alpes-Côte d'Azur,83,Var,LE BEAUSSET,Electricite,3260365
2021,H3,93,Provence-Alpes-Côte d'Azur,83,Var,LE BEAUSSET,Gaz,1075603
2021,H3,93,Provence-Alpes-Côte d'Azur,83,Var,LE CANNET DES MAURES,Electricite,1606131
2021,H3,93,Provence-Alpes-Côte d'Azur,83,Var,LE LAVANDOU,Electricite,3177614
2021,H3,93,Provence-Alpes-Côte d'Azur,83,Var,LE LUC,Electricite,2840686
2021,H3,93,Provence-Alpes-Côte d'Azur,83,Var,LE MUY,Electricite,4826830
2021,H3,93,Provence-Alpes-Côte d'Azur,83,Var,LE PRADET,Electricite,3813620
2021,H3,93,Provence-Alpes-Côte d'Azur,83,Var,LE PRADET,Gaz,2046311
2021,H3,93,Provence-Alpes-Côte d'Azur,83,Var,LES ARCS,Electricite,13049497
2021,H3,93,Provence-Alpes-Côte d'Azur,83,Var,LES ARCS,Gaz,2191343
2021,H3,93,Provence-Alpes-Côte d'Azur,83,Var,LORGUES,Electricite,3055791
2021,H3,93,Provence-Alpes-Côte d'Azur,83,Var,LORGUES,Gaz,3859030
2021,H3,93,Provence-Alpes-Côte d'Azur,83,Var,MONTAUROUX,Electricite,707525
2021,H3,93,Provence-Alpes-Côte d'Azur,83,Var,NANS LES PINS,Electricite,2203679
2021,H3,93,Provence-Alpes-Côte d'Azur,83,Var,NANS LES PINS,Fioul,3211058
2021,H3,93,Provence-Alpes-Côte d'Azur,83,Var,OLLIOULES,Electricite,19504221
2021,H3,93,Provence-Alpes-Côte d'Azur,83,Var,OLLIOULES,Gaz,3039132
2021,H3,93,Provence-Alpes-Côte d'Azur,83,Var,PUGET SUR ARGENS,Electricite,11978186
2021,H3,93,Provence-Alpes-Côte d'Azur,83,Var,PUGET SUR ARGENS,Gaz,1541572
2021,H3,93,Provence-Alpes-Côte d'Azur,83,Var,RAMATUELLE,Electricite,5053337
2021,H3,93,Provence-Alpes-Côte d'Azur,83,Var,RAYOL CANADEL SUR MER,Electricite,743643
2021,H3,93,Provence-Alpes-Côte d'Azur,83,Var,RIANS,Electricite,447044
2021,H3,93,Provence-Alpes-Côte d'Azur,83,Var,RIANS,Fioul,765796
2021,H3,93,Provence-Alpes-Côte d'Azur,83,Var,ROCBARON,Electricite,371370
2021,H3,93,Provence-Alpes-Côte d'Azur,83,Var,ROQUEBRUNE SUR ARGENS,Electricite,5013874
2021,H3,93,Provence-Alpes-Côte d'Azur,83,Var,ROQUEBRUNE SUR ARGENS,Gaz,299117
2021,H3,93,Provence-Alpes-Côte d'Azur,83,Var,SAINT CYR SUR MER,Electricite,3358889
2021,H3,93,Provence-Alpes-Côte d'Azur,83,Var,SAINT CYR SUR MER,Gaz,937348
2021,H3,93,Provence-Alpes-Côte d'Azur,83,Var,SAINT MANDRIER SUR MER,Electricite,287957
2021,H3,93,Provence-Alpes-Côte d'Azur,83,Var,SAINT MAXIMIN LA SAINTE BAUME,Electricite,7307918
2021,H3,93,Provence-Alpes-Côte d'Azur,83,Var,SAINT MAXIMIN LA SAINTE BAUME,Gaz,3666857
2021,H3,93,Provence-Alpes-Côte d'Azur,83,Var,SAINT MAXIMIN LA STE BAUME,Electricite,576600
2021,H3,93,Provence-Alpes-Côte d'Azur,83,Var,SAINT RAPHAEL,Electricite,11629159
2021,H3,93,Provence-Alpes-Côte d'Azur,83,Var,SAINT RAPHAEL,Gaz,6305865
2021,H3,93,Provence-Alpes-Côte d'Azur,83,Var,SAINT TROPEZ,Electricite,5174625
2021,H3,93,Provence-Alpes-Côte d'Azur,83,Var,SAINT ZACHARIE,Electricite,434261
2021,H3,93,Provence-Alpes-Côte d'Azur,83,Var,SAINT ZACHARIE,Gaz,175531
2021,H3,93,Provence-Alpes-Côte d'Azur,83,Var,SAINTE MAXIME,Electricite,4395917
2021,H3,93,Provence-Alpes-Côte d'Azur,83,Var,SAINTE MAXIME,Gaz,668694
2021,H3,93,Provence-Alpes-Côte d'Azur,83,Var,SALERNES,Electricite,2200245
2021,H3,93,Provence-Alpes-Côte d'Azur,83,Var,SALERNES,Fioul,314972
2021,H3,93,Provence-Alpes-Côte d'Azur,83,Var,SALERNES,Gaz,616307
2021,H3,93,Provence-Alpes-Côte d'Azur,83,Var,SANARY SUR MER,Electricite,2692877
2021,H3,93,Provence-Alpes-Côte d'Azur,83,Var,SANARY SUR MER,Gaz,1673712
2021,H3,93,Provence-Alpes-Côte d'Azur,83,Var,SIGNES,Electricite,1853175
2021,H3,93,Provence-Alpes-Côte d'Azur,83,Var,SIX FOURS LES PLAGES,Electricite,14213324
2021,H3,93,Provence-Alpes-Côte d'Azur,83,Var,SIX FOURS LES PLAGES,Gaz,5481263
2021,H3,93,Provence-Alpes-Côte d'Azur,83,Var,SOLLIES PONT,Electricite,5666408
2021,H3,93,Provence-Alpes-Côte d'Azur,83,Var,SOLLIES PONT,Gaz,1161843
2021,H3,93,Provence-Alpes-Côte d'Azur,83,Var,TOULON,Electricite,62456870
2021,H3,93,Provence-Alpes-Côte d'Azur,83,Var,TOULON,Fioul,1019035
2021,H3,93,Provence-Alpes-Côte d'Azur,83,Var,TOULON,Gaz,45902870
2021,H3,93,Provence-Alpes-Côte d'Azur,83,Var,TOURRETTES,Electricite,143626
2021,H3,93,Provence-Alpes-Côte d'Azur,83,Var,TRANS EN PROVENCE,Electricite,4762475
2021,H3,93,Provence-Alpes-Côte d'Azur,83,Var,TRANS EN PROVENCE,Gaz,380149
2021,H3,93,Provence-Alpes-Côte d'Azur,83,Var,VIDAUBAN,Electricite,797527
2021,H3,93,Provence-Alpes-Côte d'Azur,83,Var,VINON SUR VERDON,Electricite,2250754
2021,H3,93,Provence-Alpes-Côte d'Azur,83,Var,VINON SUR VERDON,Gaz,1843836
2021,H3,93,Provence-Alpes-Côte d'Azur,84,Vaucluse,PERTUIS,Electricite,2130454
2021,H3,93,Provence-Alpes-Côte d'Azur,84,Vaucluse,PERTUIS,Gaz,2551772
2021,H3,94,Corse,2A,Corse-du-Sud,AFA,Electricite,4871051
2021,H3,94,Corse,2A,Corse-du-Sud,AJACCIO,Electricite,30130700
2021,H3,94,Corse,2A,Corse-du-Sud,AJACCIO,Fioul,721202
2021,H3,94,Corse,2A,Corse-du-Sud,AJACCIO,Gaz,9842489
2021,H3,94,Corse,2A,Corse-du-Sud,BONIFACIO,Electricite,682908
2021,H3,94,Corse,2A,Corse-du-Sud,GROSSETO PRUGNA,Electricite,3395866
2021,H3,94,Corse,2A,Corse-du-Sud,PORTO VECCHIO,Electricite,6008144
2021,H3,94,Corse,2A,Corse-du-Sud,PROPRIANO,Electricite,2718556
2021,H3,94,Corse,2A,Corse-du-Sud,SARROLA CARCOPINO,Electricite,11125754
2021,H3,94,Corse,2B,Haute-Corse,BASTIA,Electricite,9994588
2021,H3,94,Corse,2B,Haute-Corse,BASTIA,Gaz,2000710
2021,H3,94,Corse,2B,Haute-Corse,BORGO,Electricite,1977106
2021,H3,94,Corse,2B,Haute-Corse,CALVI,Electricite,1768984
2021,H3,94,Corse,2B,Haute-Corse,CORTE,Electricite,2470819
2021,H3,94,Corse,2B,Haute-Corse,FURIANI,Electricite,7253882
2021,H3,94,Corse,2B,Haute-Corse,GHISONACCIA,Electricite,831295
2021,H3,94,Corse,2B,Haute-Corse,L ILE ROUSSE,Electricite,1252864
2021,MAR,01,Guadeloupe,971,Guadeloupe,BAIE MAHAULT,Electricite,68554
2021,MAR,02,Martinique,972,Martinique,DUCOS,Electricite,411751
2021,MAR,02,Martinique,972,Martinique,FORT DE FRANCE,Electricite,26387693
2021,MAR,02,Martinique,972,Martinique,LE LAMENTIN,Electricite,31502941
2021,MAR,02,Martinique,972,Martinique,LE MARIN,Electricite,362737
2021,MAR,02,Martinique,972,Martinique,LES TROIS ILETS,Electricite,1222783
2021,MAR,02,Martinique,972,Martinique,SCHOELCHER,Electricite,8210579
2021,MAR,02,Martinique,972,Martinique,TRINITE,Electricite,1469224
2021,MAY,06,Mayotte,976,Mayotte,MAMOUDZOU,Electricite,2661442
2021,REU,04,La Réunion,974,La Réunion,BRAS PANON,Electricite,1957673
2021,REU,04,La Réunion,974,La Réunion,LA PLAINE DES PALMISTES,Electricite,955655
2021,REU,04,La Réunion,974,La Réunion,LA POSSESSION,Electricite,5791738
2021,REU,04,La Réunion,974,La Réunion,LE PORT,Electricite,38205989
2021,REU,04,La Réunion,974,La Réunion,LE PORT,Fioul,15522
2021,REU,04,La Réunion,974,La Réunion,LE TAMPON,Electricite,10495125
2021,REU,04,La Réunion,974,La Réunion,LES AVIRONS,Electricite,574131
2021,REU,04,La Réunion,974,La Réunion,PETITE ILE,Electricite,1558790
2021,REU,04,La Réunion,974,La Réunion,SAINT ANDRE,Electricite,3432846
2021,REU,04,La Réunion,974,La Réunion,SAINT BENOIT,Electricite,9344659
2021,REU,04,La Réunion,974,La Réunion,SAINT DENIS,Electricite,86848062
2021,REU,04,La Réunion,974,La Réunion,SAINT DENIS,Fioul,1807062
2021,REU,04,La Réunion,974,La Réunion,SAINT DENIS,Gaz,162922
2021,REU,04,La Réunion,974,La Réunion,SAINT JOSEPH,Electricite,9411739
2021,REU,04,La Réunion,974,La Réunion,SAINT LEU,Electricite,9426752
2021,REU,04,La Réunion,974,La Réunion,SAINT LOUIS,Electricite,9082983
2021,REU,04,La Réunion,974,La Réunion,SAINT PAUL,Electricite,41170306
2021,REU,04,La Réunion,974,La Réunion,SAINT PAUL,Gaz,301952
2021,REU,04,La Réunion,974,La Réunion,SAINT PIERRE,Electricite,65806418
2021,REU,04,La Réunion,974,La Réunion,SAINT PIERRE,Reseau de froid,3587
2021,REU,04,La Réunion,974,La Réunion,SAINTE MARIE,Electricite,20995877
2021,REU,04,La Réunion,974,La Réunion,SAINTE SUZANNE,Electricite,11845202
2022,GUA,01,Guadeloupe,971,Guadeloupe,BAIE MAHAULT,Electricite,17486243
2022,GUA,01,Guadeloupe,971,Guadeloupe,BAILLIF,Electricite,1190572
2022,GUA,01,Guadeloupe,971,Guadeloupe,BASSE TERRE,Electricite,425281
2022,GUA,01,Guadeloupe,971,Guadeloupe,GOURBEYRE,Electricite,800965
2022,GUA,01,Guadeloupe,971,Guadeloupe,LE GOSIER,Electricite,54729
2022,GUA,01,Guadeloupe,971,Guadeloupe,LE MOULE,Electricite,35930
2022,GUA,01,Guadeloupe,971,Guadeloupe,LES ABYMES,Electricite,11719475
2022,GUA,01,Guadeloupe,971,Guadeloupe,PETIT BOURG,Electricite,99803
2022,GUA,01,Guadeloupe,971,Guadeloupe,POINTE A PITRE,Electricite,1449334
2022,GUA,01,Guadeloupe,971,Guadeloupe,SAINT FRANCOIS,Electricite,298542
2022,GUY,03,Guyane,973,Guyane,CAYENNE,Electricite,6477439
2022,GUY,03,Guyane,973,Guyane,KOUROU,Electricite,2507279
2022,GUY,03,Guyane,973,Guyane,MATOURY,Electricite,82976
2022,GUY,03,Guyane,973,Guyane,REMIRE MONTJOLY,Electricite,2609749
2022,H1a,11,Île-de-France,75,Paris,PARIS,Electricite,141995054
2022,H1a,11,Île-de-France,75,Paris,PARIS,Gaz,32169583
2022,H1a,11,Île-de-France,75,Paris,PARIS,Reseau de chaleur,41806964
2022,H1a,11,Île-de-France,75,Paris,PARIS,Reseau de froid,1811863
2022,H1a,11,Île-de-France,75,Paris,PARIS 01,Electricite,61213858
2022,H1a,11,Île-de-France,75,Paris,PARIS 01,Gaz,3181430
2022,H1a,11,Île-de-France,75,Paris,PARIS 01,Reseau de chaleur,15038401
2022,H1a,11,Île-de-France,75,Paris,PARIS 01,Reseau de froid,3929555
2022,H1a,11,Île-de-France,75,Paris,PARIS 02,Electricite,49119966
2022,H1a,11,Île-de-France,75,Paris,PARIS 02,Gaz,4084187
2022,H1a,11,Île-de-France,75,Paris,PARIS 02,Reseau de chaleur,11930158
2022,H1a,11,Île-de-France,75,Paris,PARIS 02,Reseau de froid,3192017
2022,H1a,11,Île-de-France,75,Paris,PARIS 03,Electricite,10777768
2022,H1a,11,Île-de-France,75,Paris,PARIS 03,Gaz,3363266
2022,H1a,11,Île-de-France,75,Paris,PARIS 03,Reseau de chaleur,2579789
2022,H1a,11,Île-de-France,75,Paris,PARIS 04,Electricite,17572237
2022,H1a,11,Île-de-France,75,Paris,PARIS 04,Gaz,1729108
2022,H1a,11,Île-de-France,75,Paris,PARIS 04,Reseau de chaleur,13594212
2022,H1a,11,Île-de-France,75,Paris,PARIS 05,Electricite,21141993
2022,H1a,11,Île-de-France,75,Paris,PARIS 05,Gaz,1839353
2022,H1a,11,Île-de-France,75,Paris,PARIS 05,Reseau de chaleur,8760719
2022,H1a,11,Île-de-France,75,Paris,PARIS 06,Electricite,22384179
2022,H1a,11,Île-de-France,75,Paris,PARIS 06,Gaz,15059908
2022,H1a,11,Île-de-France,75,Paris,PARIS 06,Reseau de chaleur,7500492
2022,H1a,11,Île-de-France,75,Paris,PARIS 07,Electricite,56840775
2022,H1a,11,Île-de-France,75,Paris,PARIS 07,Fioul,455947
2022,H1a,11,Île-de-France,75,Paris,PARIS 07,Gaz,8659331
2022,H1a,11,Île-de-France,75,Paris,PARIS 07,Reseau de chaleur,21366468
2022,H1a,11,Île-de-France,75,Paris,PARIS 07,Reseau de froid,3023319
2022,H1a,11,Île-de-France,75,Paris,PARIS 08,Electricite,218803459
2022,H1a,11,Île-de-France,75,Paris,PARIS 08,Gaz,35180898
2022,H1a,11,Île-de-France,75,Paris,PARIS 08,Reseau de chaleur,44565698
2022,H1a,11,Île-de-France,75,Paris,PARIS 08,Reseau de froid,10111556
2022,H1a,11,Île-de-France,75,Paris,PARIS 09,Electricite,98326001
2022,H1a,11,Île-de-France,75,Paris,PARIS 09,Gaz,9886729
2022,H1a,11,Île-de-France,75,Paris,PARIS 09,Reseau de chaleur,29619960
2022,H1a,11,Île-de-France,75,Paris,PARIS 09,Reseau de froid,6677128
2022,H1a,11,Île-de-France,75,Paris,PARIS 10,Electricite,90264659
2022,H1a,11,Île-de-France,75,Paris,PARIS 10,Gaz,12356582
2022,H1a,11,Île-de-France,75,Paris,PARIS 10,Reseau de chaleur,41281228
2022,H1a,11,Île-de-France,75,Paris,PARIS 11,Electricite,73253333
2022,H1a,11,Île-de-France,75,Paris,PARIS 11,Fioul,358857
2022,H1a,11,Île-de-France,75,Paris,PARIS 11,Gaz,23600338
2022,H1a,11,Île-de-France,75,Paris,PARIS 11,Reseau de chaleur,144788
2022,H1a,11,Île-de-France,75,Paris,PARIS 12,Electricite,176109057
2022,H1a,11,Île-de-France,75,Paris,PARIS 12,Gaz,24187906
2022,H1a,11,Île-de-France,75,Paris,PARIS 12,Reseau de chaleur,65622581
2022,H1a,11,Île-de-France,75,Paris,PARIS 12,Reseau de froid,446243
2022,H1a,11,Île-de-France,75,Paris,PARIS 13,Electricite,131173572
2022,H1a,11,Île-de-France,75,Paris,PARIS 13,Gaz,22880996
2022,H1a,11,Île-de-France,75,Paris,PARIS 13,Reseau de chaleur,49667701
2022,H1a,11,Île-de-France,75,Paris,PARIS 13,Reseau de froid,5666285
2022,H1a,11,Île-de-France,75,Paris,PARIS 14,Electricite,103917146
2022,H1a,11,Île-de-France,75,Paris,PARIS 14,Gaz,17511828
2022,H1a,11,Île-de-France,75,Paris,PARIS 14,Reseau de chaleur,52298493
2022,H1a,11,Île-de-France,75,Paris,PARIS 15,Electricite,237394703
2022,H1a,11,Île-de-France,75,Paris,PARIS 15,Gaz,21559299
2022,H1a,11,Île-de-France,75,Paris,PARIS 15,Reseau de chaleur,91652801
2022,H1a,11,Île-de-France,75,Paris,PARIS 15,Reseau de froid,827699
2022,H1a,11,Île-de-France,75,Paris,PARIS 16,Electricite,124287813
2022,H1a,11,Île-de-France,75,Paris,PARIS 16,Gaz,25250635
2022,H1a,11,Île-de-France,75,Paris,PARIS 16,Reseau de chaleur,22129021
2022,H1a,11,Île-de-France,75,Paris,PARIS 16,Reseau de froid,3331017
2022,H1a,11,Île-de-France,75,Paris,PARIS 17,Electricite,116637402
2022,H1a,11,Île-de-France,75,Paris,PARIS 17,Fioul,193927
2022,H1a,11,Île-de-France,75,Paris,PARIS 17,Gaz,30385362
2022,H1a,11,Île-de-France,75,Paris,PARIS 17,Reseau de chaleur,21768053
2022,H1a,11,Île-de-France,75,Paris,PARIS 17,Reseau de froid,2660844
2022,H1a,11,Île-de-France,75,Paris,PARIS 18,Electricite,51888569
2022,H1a,11,Île-de-France,75,Paris,PARIS 18,Gaz,24589390
2022,H1a,11,Île-de-France,75,Paris,PARIS 18,Reseau de chaleur,23959386
2022,H1a,11,Île-de-France,75,Paris,PARIS 18,Reseau de froid,337
2022,H1a,11,Île-de-France,75,Paris,PARIS 19,Electricite,87367920
2022,H1a,11,Île-de-France,75,Paris,PARIS 19,Gaz,46719822
2022,H1a,11,Île-de-France,75,Paris,PARIS 19,Reseau de chaleur,31095913
2022,H1a,11,Île-de-France,75,Paris,PARIS 19,Reseau de froid,1725173
2022,H1a,11,Île-de-France,75,Paris,PARIS 20,Electricite,59383937
2022,H1a,11,Île-de-France,75,Paris,PARIS 20,Gaz,28128312
2022,H1a,11,Île-de-France,75,Paris,PARIS 20,Reseau de chaleur,19802282
2022,H1a,11,Île-de-France,77,Seine-et-Marne,AUBEPIERRE OZOUER LE REPOS,Electricite,217929
2022,H1a,11,Île-de-France,77,Seine-et-Marne,AUBEPIERRE OZOUER LE REPOS,Gaz,278546
2022,H1a,11,Île-de-France,77,Seine-et-Marne,AVON,Electricite,3744833
2022,H1a,11,Île-de-France,77,Seine-et-Marne,AVON,Gaz,4806859
2022,H1a,11,Île-de-France,77,Seine-et-Marne,BAILLY ROMAINVILLIERS,Electricite,100155000
2022,H1a,11,Île-de-France,77,Seine-et-Marne,BAILLY ROMAINVILLIERS,Gaz,948096
2022,H1a,11,Île-de-France,77,Seine-et-Marne,BOIS LE ROI,Electricite,1433069
2022,H1a,11,Île-de-France,77,Seine-et-Marne,BOIS LE ROI,Gaz,2081458
2022,H1a,11,Île-de-France,77,Seine-et-Marne,BRAY SUR SEINE,Electricite,631400
2022,H1a,11,Île-de-France,77,Seine-et-Marne,BRIE COMTE ROBERT,Electricite,9683656
2022,H1a,11,Île-de-France,77,Seine-et-Marne,BRIE COMTE ROBERT,Gaz,4742455
2022,H1a,11,Île-de-France,77,Seine-et-Marne,BROU SUR CHANTEREINE,Gaz,860236
2022,H1a,11,Île-de-France,77,Seine-et-Marne,BUSSY SAINT GEORGES,Electricite,140396065
2022,H1a,11,Île-de-France,77,Seine-et-Marne,BUSSY SAINT GEORGES,Gaz,7386965
2022,H1a,11,Île-de-France,77,Seine-et-Marne,CESSON,Electricite,12233890
2022,H1a,11,Île-de-France,77,Seine-et-Marne,CESSON,Gaz,1566734
2022,H1a,11,Île-de-France,77,Seine-et-Marne,CHAMPS SUR MARNE,Electricite,10507771
2022,H1a,11,Île-de-France,77,Seine-et-Marne,CHAMPS SUR MARNE,Gaz,7210662
2022,H1a,11,Île-de-France,77,Seine-et-Marne,CHANTELOUP EN BRIE,Electricite,627359
2022,H1a,11,Île-de-France,77,Seine-et-Marne,CHATRES,Electricite,5823705
2022,H1a,11,Île-de-France,77,Seine-et-Marne,CHATRES,Gaz,5268739
2022,H1a,11,Île-de-France,77,Seine-et-Marne,CHAUCONIN NEUFMONTIERS,Electricite,7528941
2022,H1a,11,Île-de-France,77,Seine-et-Marne,CHAUCONIN NEUFMONTIERS,Gaz,1212585
2022,H1a,11,Île-de-France,77,Seine-et-Marne,CHELLES,Electricite,19707272
2022,H1a,11,Île-de-France,77,Seine-et-Marne,CHELLES,Gaz,8815912
2022,H1a,11,Île-de-France,77,Seine-et-Marne,CHELLES,Reseau de chaleur,2168612
2022,H1a,11,Île-de-France,77,Seine-et-Marne,CHESSY,Electricite,153799463
2022,H1a,11,Île-de-France,77,Seine-et-Marne,CHESSY,Fioul,2783057
2022,H1a,11,Île-de-France,77,Seine-et-Marne,CHESSY,Gaz,68288787
2022,H1a,11,Île-de-France,77,Seine-et-Marne,CHESSY,Reseau de chaleur,15553766
2022,H1a,11,Île-de-France,77,Seine-et-Marne,CLAYE SOUILLY,Electricite,18001913
2022,H1a,11,Île-de-France,77,Seine-et-Marne,CLAYE SOUILLY,Gaz,6635395
2022,H1a,11,Île-de-France,77,Seine-et-Marne,COLLEGIEN,Electricite,32367954
2022,H1a,11,Île-de-France,77,Seine-et-Marne,COLLEGIEN,Gaz,514944
2022,H1a,11,Île-de-France,77,Seine-et-Marne,COMBS LA VILLE,Electricite,12798540
2022,H1a,11,Île-de-France,77,Seine-et-Marne,COMBS LA VILLE,Gaz,4075276
2022,H1a,11,Île-de-France,77,Seine-et-Marne,COMPANS,Electricite,3366722
2022,H1a,11,Île-de-France,77,Seine-et-Marne,COMPANS,Gaz,2578530
2022,H1a,11,Île-de-France,77,Seine-et-Marne,COUILLY PONT AUX DAMES,Electricite,2100067
2022,H1a,11,Île-de-France,77,Seine-et-Marne,COULOMMIERS,Electricite,9974969
2022,H1a,11,Île-de-France,77,Seine-et-Marne,COULOMMIERS,Gaz,3272462
2022,H1a,11,Île-de-France,77,Seine-et-Marne,CRECY LA CHAPELLE,Electricite,1200820
