annee_consommation,zone_climatique,code_region,code_departement,nom_commune,nombre_declaration,surface_declaree,consommation_declaree,vecteur_energie
2020,H1c,84,69,SAINTE FOY LES LYON,21,66983,17922699,Gaz
2020,H1c,84,69,SATHONAY CAMP,10,57094,6789473,Electricite
2020,H1c,84,69,SATHONAY CAMP,10,57094,6789473,Gaz
2020,H1c,84,69,SATHONAY CAMP,10,57094,6789473,Reseau de chaleur
2020,H1c,84,69,SATHONAY VILLAGE,5,5753,485261,Electricite
2020,H1c,84,69,SAVIGNY,3,9220,202624,Electricite
2020,H1c,84,69,SEREZIN DU RHONE,3,5386,134553,Electricite
2020,H1c,84,69,SOLAIZE,11,24288,6382782,Electricite
2020,H1c,84,69,SOLAIZE,11,24288,6382782,Gaz
2020,H1c,84,69,SOLAIZE,11,24288,6382782,Non spécifié
2020,H1c,84,69,SOUZY,3,8550,2537652,Electricite
2020,H1c,84,69,TARARE,10,36468,7150965,Electricite
2020,H1c,84,69,TARARE,10,36468,7150965,Gaz
2020,H1c,84,69,TASSIN LA DEMI LUNE,65,115018,19077477,Electricite
2020,H1c,84,69,TASSIN LA DEMI LUNE,65,115018,19077477,Gaz
2020,H1c,84,69,TERNAY,13,7995,1297933,Electricite
2020,H1c,84,69,TERNAY,13,7995,1297933,Gaz
2020,H1c,84,69,THIZY LES BOURGS,23,117816,12173822,Electricite
2020,H1c,84,69,THIZY LES BOURGS,23,117816,12173822,Gaz
2020,H1c,84,69,TOUSSIEU,9,53985,4181064,Electricite
2020,H1c,84,69,TOUSSIEU,9,53985,4181064,Gaz
2020,H1c,84,69,VAL D OINGT,4,7463,1803237,Electricite
2020,H1c,84,69,VAL D OINGT,4,7463,1803237,Non spécifié
2020,H1c,84,69,VAUGNERAY,10,40014,5807423,Electricite
2020,H1c,84,69,VAUGNERAY,10,40014,5807423,Gaz
2020,H1c,84,69,VERNAISON,10,17101,2293693,Electricite
2020,H1c,84,69,VERNAISON,10,17101,2293693,Gaz
2020,H1c,84,69,VILLEFRANCHE SUR SAONE,139,316563,32261413,Electricite
2020,H1c,84,69,VILLEFRANCHE SUR SAONE,139,316563,32261413,Fioul
2020,H1c,84,69,VILLEFRANCHE SUR SAONE,139,316563,32261413,Gaz
2020,H1c,84,69,VILLEFRANCHE SUR SAONE,139,316563,32261413,Reseau de chaleur
2020,H1c,84,69,VINDRY SUR TURDINE,6,158229,4996374,Electricite
2020,H1c,84,69,VOURLES,11,28897,3431382,Electricite
2020,H1c,84,69,VOURLES,11,28897,3431382,Gaz
2020,H1c,84,73,AIME LA PLAGNE,11,25730,3331118,Electricite
2020,H1c,84,73,AIME LA PLAGNE,11,25730,3331118,Fioul
2020,H1c,84,73,AIME LA PLAGNE,11,25730,3331118,Gaz
2020,H1c,84,73,AITON,3,5054,609327,Electricite
2020,H1c,84,73,BARBERAZ,4,6748,960276,Non spécifié
2020,H1c,84,73,BARBY,3,8077,700432,Electricite
2020,H1c,84,73,BARBY,3,8077,700432,Non spécifié
2020,H1c,84,73,BASSENS,18,35148,8597075,Electricite
2020,H1c,84,73,BASSENS,18,35148,8597075,Gaz
2020,H1c,84,73,BASSENS,18,35148,8597075,Reseau de chaleur
2020,H1c,84,73,BEAUFORT,4,15503,1704856,Electricite
2020,H1c,84,73,BEAUFORT,4,15503,1704856,Non spécifié
2020,H1c,84,73,BELMONT TRAMONET,3,20120,3234631,Electricite
2020,H1c,84,73,BOURG SAINT MAURICE,58,221054,26502857,Electricite
2020,H1c,84,73,BOURG SAINT MAURICE,58,221054,26502857,Fioul
2020,H1c,84,73,BOURG SAINT MAURICE,58,221054,26502857,Gaz
2020,H1c,84,73,BRIDES LES BAINS,5,10619,1637983,Electricite
2020,H1c,84,73,BRIDES LES BAINS,5,10619,1637983,Fioul
2020,H1c,84,73,BRIDES LES BAINS,5,10619,1637983,Non spécifié
2020,H1c,84,73,BRISON SAINT INNOCENT,5,5848,1085584,Electricite
2020,H1c,84,73,BRISON SAINT INNOCENT,5,5848,1085584,Non spécifié
2020,H1c,84,73,CHALLES LES EAUX,17,39440,4793629,Electricite
2020,H1c,84,73,CHALLES LES EAUX,17,39440,4793629,Gaz
2020,H1c,84,73,CHIGNIN,3,8682,467876,Electricite
2020,H1c,84,73,COGNIN,5,39839,4331580,Electricite
2020,H1c,84,73,COGNIN,5,39839,4331580,Gaz
2020,H1c,84,73,COURCHEVEL,29,78309,16337927,Bois
2020,H1c,84,73,COURCHEVEL,29,78309,16337927,Electricite
2020,H1c,84,73,COURCHEVEL,29,78309,16337927,Fioul
2020,H1c,84,73,COURCHEVEL,29,78309,16337927,Gaz
2020,H1c,84,73,DRUMETTAZ CLARAFOND,12,15766,3339558,Electricite
2020,H1c,84,73,DRUMETTAZ CLARAFOND,12,15766,3339558,Gaz
2020,H1c,84,73,DULLIN,3,1026,48066,Electricite
2020,H1c,84,73,ENTRELACS,7,25857,3440948,Electricite
2020,H1c,84,73,ENTRELACS,7,25857,3440948,Gaz
2020,H1c,84,73,FOURNEAUX,7,5352,1011368,Reseau de chaleur
2020,H1c,84,73,FRONTENEX,4,9114,1353745,Electricite
2020,H1c,84,73,FRONTENEX,4,9114,1353745,Gaz
2020,H1c,84,73,GILLY SUR ISERE,17,19203,3277716,Electricite
2020,H1c,84,73,GILLY SUR ISERE,17,19203,3277716,Gaz
2020,H1c,84,73,GILLY SUR ISERE,17,19203,3277716,Reseau de chaleur
2020,H1c,84,73,GRESY SUR AIX,22,29866,4844823,Electricite
2020,H1c,84,73,GRESY SUR AIX,22,29866,4844823,Gaz
2020,H1c,84,73,HAUTELUCE,4,19951,2026156,Electricite
2020,H1c,84,73,LA BATHIE,3,5794,821840,Electricite
2020,H1c,84,73,LA BATHIE,3,5794,821840,Gaz
2020,H1c,84,73,LA BIOLLE,4,7258,1856731,Electricite
2020,H1c,84,73,LA BIOLLE,4,7258,1856731,Gaz
2020,H1c,84,73,LA BRIDOIRE,3,11922,2057596,Non spécifié
2020,H1c,84,73,LA LECHERE,4,21097,2766056,Electricite
2020,H1c,84,73,LA MOTTE SERVOLEX,61,187014,19538027,Electricite
2020,H1c,84,73,LA MOTTE SERVOLEX,61,187014,19538027,Gaz
2020,H1c,84,73,LA PLAGNE TARENTAISE,30,87003,10218967,Electricite
2020,H1c,84,73,LA PLAGNE TARENTAISE,30,87003,10218967,Fioul
2020,H1c,84,73,LA PLAGNE TARENTAISE,30,87003,10218967,Gaz
2020,H1c,84,73,LA RAVOIRE,29,101895,15037813,Electricite
2020,H1c,84,73,LA RAVOIRE,29,101895,15037813,Gaz
2020,H1c,84,73,LA TOUR EN MAURIENNE,5,10638,2655351,Electricite
2020,H1c,84,73,LA TOUR EN MAURIENNE,5,10638,2655351,Gaz
2020,H1c,84,73,LE BOURGET DU LAC,37,40038,4409825,Electricite
2020,H1c,84,73,LE BOURGET DU LAC,37,40038,4409825,Gaz
2020,H1c,84,73,LE PONT DE BEAUVOISIN,13,33916,8485879,Electricite
2020,H1c,84,73,LE PONT DE BEAUVOISIN,13,33916,8485879,Gaz
2020,H1c,84,73,LES ALLUES,20,67783,7508325,Bois
2020,H1c,84,73,LES ALLUES,20,67783,7508325,Electricite
2020,H1c,84,73,LES ALLUES,20,67783,7508325,Fioul
2020,H1c,84,73,LES ALLUES,20,67783,7508325,Gaz
2020,H1c,84,73,LES BELLEVILLE,36,155096,17582138,Electricite
2020,H1c,84,73,LES BELLEVILLE,36,155096,17582138,Fioul
2020,H1c,84,73,LES BELLEVILLE,36,155096,17582138,Gaz
2020,H1c,84,73,LES BELLEVILLE,36,155096,17582138,Non spécifié
2020,H1c,84,73,MARTHOD,4,1538,175151,Electricite
2020,H1c,84,73,MODANE,24,61462,9737417,Electricite
2020,H1c,84,73,MODANE,24,61462,9737417,Fioul
2020,H1c,84,73,MODANE,24,61462,9737417,Non spécifié
2020,H1c,84,73,MONTMELIAN,20,36110,3324261,Electricite
2020,H1c,84,73,MONTMELIAN,20,36110,3324261,Gaz
2020,H1c,84,73,MONTVALEZAN,5,11281,984375,Electricite
2020,H1c,84,73,MOUTIERS,18,52937,6880754,Electricite
2020,H1c,84,73,MOUTIERS,18,52937,6880754,Fioul
2020,H1c,84,73,NOVALAISE,4,9058,566662,Electricite
2020,H1c,84,73,PORTE DE SAVOIE,12,17495,2329046,Electricite
2020,H1c,84,73,PORTE DE SAVOIE,12,17495,2329046,Gaz
2020,H1c,84,73,PRALOGNAN LA VANOISE,5,15734,3924144,Electricite
2020,H1c,84,73,PRALOGNAN LA VANOISE,5,15734,3924144,Fioul
2020,H1c,84,73,PRALOGNAN LA VANOISE,5,15734,3924144,Gaz
2020,H1c,84,73,RUFFIEUX,6,1519,104393,Electricite
2020,H1c,84,73,SAINT ALBAN LEYSSE,19,62994,8484818,Electricite
2020,H1c,84,73,SAINT ALBAN LEYSSE,19,62994,8484818,Gaz
2020,H1c,84,73,SAINT BALDOPH,12,10344,1311212,Bois
2020,H1c,84,73,SAINT BALDOPH,12,10344,1311212,Electricite
2020,H1c,84,73,SAINT BALDOPH,12,10344,1311212,Gaz
2020,H1c,84,73,SAINT GENIX LES VILLAGES,5,13139,2159854,Electricite
2020,H1c,84,73,SAINT GENIX LES VILLAGES,5,13139,2159854,Gaz
2020,H1c,84,73,SAINT JEAN DE MAURIENNE,33,110141,17729103,Electricite
2020,H1c,84,73,SAINT JEAN DE MAURIENNE,33,110141,17729103,Gaz
2020,H1c,84,73,SAINT MICHEL DE MAURIENNE,8,43492,3624134,Electricite
2020,H1c,84,73,SAINT MICHEL DE MAURIENNE,8,43492,3624134,Fioul
2020,H1c,84,73,SAINT PIERRE D ALBIGNY,5,9685,633314,Electricite
2020,H1c,84,73,SAINT PIERRE D ALBIGNY,5,9685,633314,Non spécifié
2020,H1c,84,73,SALINS FONTAINE,5,14713,2795166,Electricite
2020,H1c,84,73,SALINS FONTAINE,5,14713,2795166,Non spécifié
2020,H1c,84,73,TIGNES,8,36951,4400147,Electricite
2020,H1c,84,73,TIGNES,8,36951,4400147,Non spécifié
2020,H1c,84,73,TOURS EN SAVOIE,3,2786,456587,Electricite
2020,H1c,84,73,UGINE,15,57745,8655677,Electricite
2020,H1c,84,73,UGINE,15,57745,8655677,Gaz
2020,H1c,84,73,UGINE,15,57745,8655677,Reseau de chaleur
2020,H1c,84,73,VAL CENIS,5,14236,1368924,Electricite
2020,H1c,84,73,VAL CENIS,5,14236,1368924,Non spécifié
2020,H1c,84,73,VAL D ARC,3,9323,1049077,Electricite
2020,H1c,84,73,VAL D ARC,3,9323,1049077,Gaz
2020,H1c,84,73,VAL D ISERE,21,105760,14123914,Electricite
2020,H1c,84,73,VAL D ISERE,21,105760,14123914,Fioul
2020,H1c,84,73,VAL D ISERE,21,105760,14123914,Gaz
2020,H1c,84,73,VALGELON LA ROCHETTE,5,18338,2548424,Electricite
2020,H1c,84,73,VALGELON LA ROCHETTE,5,18338,2548424,Gaz
2020,H1c,84,73,VIVIERS DU LAC,7,12770,2956692,Electricite
2020,H1c,84,73,VIVIERS DU LAC,7,12770,2956692,Gaz
2020,H1c,84,73,VOGLANS,20,32759,4646631,Electricite
2020,H1c,84,73,VOGLANS,20,32759,4646631,Gaz
2020,H1c,84,73,YENNE,4,12835,1822864,Electricite
2020,H1c,84,73,YENNE,4,12835,1822864,Gaz
2020,H1c,84,73,YENNE,4,12835,1822864,Non spécifié
2020,H1c,84,74,ABONDANCE,6,12427,1357469,Electricite
2020,H1c,84,74,ABONDANCE,6,12427,1357469,Fioul
2020,H1c,84,74,ALBY SUR CHERAN,11,42223,10448044,Electricite
2020,H1c,84,74,ALBY SUR CHERAN,11,42223,10448044,Gaz
2020,H1c,84,74,ALEX,5,5817,314288,Electricite
2020,H1c,84,74,ALEX,5,5817,314288,Fioul
2020,H1c,84,74,ALLONZIER LA CAILLE,5,11126,989743,Electricite
2020,H1c,84,74,AMANCY,4,10751,2680299,Electricite
2020,H1c,84,74,AMANCY,4,10751,2680299,Gaz
2020,H1c,84,74,ANTHY SUR LEMAN,21,32407,3808862,Electricite
2020,H1c,84,74,ANTHY SUR LEMAN,21,32407,3808862,Gaz
2020,H1c,84,74,ARACHES LA FRASSE,17,43330,7250710,Electricite
2020,H1c,84,74,ARACHES LA FRASSE,17,43330,7250710,Gaz
2020,H1c,84,74,ARACHES LA FRASSE,17,43330,7250710,Reseau de chaleur
2020,H1c,84,74,ARCHAMPS,15,15101,2519878,Electricite
2020,H1c,84,74,ARENTHON,4,2440,528751,Electricite
2020,H1c,84,74,ARENTHON,4,2440,528751,Gaz
2020,H1c,84,74,ARGONAY,16,94212,11976561,Electricite
2020,H1c,84,74,ARGONAY,16,94212,11976561,Gaz
2020,H1c,84,74,BONNE,5,13414,2775951,Non spécifié
2020,H1c,84,74,BONNEVILLE,47,180866,24206631,Electricite
2020,H1c,84,74,BONNEVILLE,47,180866,24206631,Fioul
2020,H1c,84,74,BONNEVILLE,47,180866,24206631,Gaz
2020,H1c,84,74,CHAMONIX MONT BLANC,41,165307,26131888,Electricite
2020,H1c,84,74,CHAMONIX MONT BLANC,41,165307,26131888,Fioul
2020,H1c,84,74,CHAMONIX MONT BLANC,41,165307,26131888,Gaz
2020,H1c,84,74,CHAMONIX MONT BLANC,41,165307,26131888,Non spécifié
2020,H1c,84,74,CHAMPANGES,4,1746,217336,Electricite
2020,H1c,84,74,CHAPEIRY,4,1022,147773,Electricite
2020,H1c,84,74,CHAPEIRY,4,1022,147773,Fioul
2020,H1c,84,74,CHARVONNEX,5,3898,449962,Electricite
2020,H1c,84,74,CHAVANOD,13,14463,3343588,Electricite
2020,H1c,84,74,CLUSES,48,167487,25722212,Electricite
2020,H1c,84,74,CLUSES,48,167487,25722212,Gaz
2020,H1c,84,74,CLUSES,48,167487,25722212,Reseau de chaleur
2020,H1c,84,74,COLLONGES SOUS SALEVE,3,5661,1800224,Electricite
2020,H1c,84,74,COLLONGES SOUS SALEVE,3,5661,1800224,Gaz
2020,H1c,84,74,CRANVES SALES,18,37611,3929365,Electricite
2020,H1c,84,74,CRANVES SALES,18,37611,3929365,Gaz
2020,H1c,84,74,CRUSEILLES,7,23465,3193844,Electricite
2020,H1c,84,74,CRUSEILLES,7,23465,3193844,Gaz
2020,H1c,84,74,DINGY SAINT CLAIR,4,1839,164442,Electricite
2020,H1c,84,74,DOMANCY,4,9103,2797133,Electricite
2020,H1c,84,74,DOUVAINE,7,14934,3119280,Electricite
2020,H1c,84,74,DOUVAINE,7,14934,3119280,Gaz
2020,H1c,84,74,ETREMBIERES,17,16839,3692346,Electricite
2020,H1c,84,74,EVIAN LES BAINS,18,92990,19738448,Electricite
2020,H1c,84,74,EVIAN LES BAINS,18,92990,19738448,Gaz
2020,H1c,84,74,FAVERGES SEYTHENEX,8,35117,4486027,Electricite
2020,H1c,84,74,FAVERGES SEYTHENEX,8,35117,4486027,Non spécifié
2020,H1c,84,74,FETERNES,5,2678,312245,Electricite
2020,H1c,84,74,FETERNES,5,2678,312245,Gaz
2020,H1c,84,74,FILLIERE,4,19949,2310406,Electricite
2020,H1c,84,74,FILLIERE,4,19949,2310406,Non spécifié
2020,H1c,84,74,GAILLARD,23,78741,10305998,Electricite
2020,H1c,84,74,GAILLARD,23,78741,10305998,Gaz
2020,H1c,84,74,LA BALME DE SILLINGY,4,8978,1819438,Electricite
2020,H1c,84,74,LA CLUSAZ,7,31298,4051475,Electricite
2020,H1c,84,74,LA CLUSAZ,7,31298,4051475,Fioul
2020,H1c,84,74,LA ROCHE SUR FORON,25,114040,13008678,Electricite
2020,H1c,84,74,LA ROCHE SUR FORON,25,114040,13008678,Gaz
2020,H1c,84,74,LA ROCHE SUR FORON,25,114040,13008678,Non spécifié
2020,H1c,84,74,LE GRAND BORNAND,8,22627,2263434,Electricite
2020,H1c,84,74,LE GRAND BORNAND,8,22627,2263434,Non spécifié
2020,H1c,84,74,MARGENCEL,13,38315,7361040,Electricite
2020,H1c,84,74,MARGENCEL,13,38315,7361040,Gaz
2020,H1c,84,74,MARIGNIER,6,26586,4808617,Electricite
2020,H1c,84,74,MARIGNIER,6,26586,4808617,Gaz
2020,H1c,84,74,MARIGNY SAINT MARCEL,3,20479,557070,Non spécifié
2020,H1c,84,74,MAXILLY SUR LEMAN,3,2997,528468,Electricite
2020,H1c,84,74,MAXILLY SUR LEMAN,3,2997,528468,Gaz
2020,H1c,84,74,MEGEVE,23,117823,15675253,Electricite
2020,H1c,84,74,MEGEVE,23,117823,15675253,Gaz
2020,H1c,84,74,MEYTHET,3,10770,1890005,Electricite
2020,H1c,84,74,MEYTHET,3,10770,1890005,Non spécifié
2020,H1c,84,74,MONNETIER MORNEX,3,11453,2343376,Electricite
2020,H1c,84,74,MONNETIER MORNEX,3,11453,2343376,Gaz
2020,H1c,84,74,MORZINE,11,43731,5051619,Electricite
2020,H1c,84,74,MORZINE,11,43731,5051619,Non spécifié
2020,H1c,84,74,NEUVECELLE,4,36810,10721922,Electricite
2020,H1c,84,74,NEUVECELLE,4,36810,10721922,Gaz
2020,H1c,84,74,NEYDENS,21,7005,1619847,Electricite
2020,H1c,84,74,NEYDENS,21,7005,1619847,Gaz
2020,H1c,84,74,PASSY,12,64934,8942661,Electricite
2020,H1c,84,74,PASSY,12,64934,8942661,Gaz
2020,H1c,84,74,POISY,14,20059,2273185,Electricite
2020,H1c,84,74,POISY,14,20059,2273185,Gaz
2020,H1c,84,74,PRAZ SUR ARLY,3,11482,2075883,Electricite
2020,H1c,84,74,PRAZ SUR ARLY,3,11482,2075883,Non spécifié
2020,H1c,84,74,PUBLIER,35,88944,15716435,Electricite
2020,H1c,84,74,PUBLIER,35,88944,15716435,Gaz
2020,H1c,84,74,REIGNIER ESERY,5,16794,2552052,Electricite
2020,H1c,84,74,REIGNIER ESERY,5,16794,2552052,Non spécifié
2020,H1c,84,74,RUMILLY,46,254970,22911955,Electricite
2020,H1c,84,74,RUMILLY,46,254970,22911955,Gaz
2020,H1c,84,74,SAINT FELIX,5,8103,657130,Electricite
2020,H1c,84,74,SAINT FELIX,5,8103,657130,Gaz
2020,H1c,84,74,SAINT GERVAIS LES BAINS,12,17240,3714689,Electricite
2020,H1c,84,74,SAINT GERVAIS LES BAINS,12,17240,3714689,Gaz
2020,H1c,84,74,SAINT JEAN D AULPS,3,10371,2206991,Electricite
2020,H1c,84,74,SAINT JEAN D AULPS,3,10371,2206991,Non spécifié
2020,H1c,84,74,SAINT JEOIRE,6,25832,2986114,Electricite
2020,H1c,84,74,SAINT JEOIRE,6,25832,2986114,Non spécifié
2020,H1c,84,74,SAINT JORIOZ,4,17661,2228260,Electricite
2020,H1c,84,74,SAINT JORIOZ,4,17661,2228260,Gaz
2020,H1c,84,74,SAINT JULIEN EN GENEVOIS,38,132947,28788377,Electricite
2020,H1c,84,74,SAINT JULIEN EN GENEVOIS,38,132947,28788377,Gaz
2020,H1c,84,74,SAINT JULIEN EN GENEVOIS,38,132947,28788377,Non spécifié
2020,H1c,84,74,SAINT PAUL EN CHABLAIS,3,9792,1189127,Electricite
2020,H1c,84,74,SAINT PAUL EN CHABLAIS,3,9792,1189127,Non spécifié
2020,H1c,84,74,SAINT PIERRE EN FAUCIGNY,7,16903,2527462,Electricite
2020,H1c,84,74,SAINT PIERRE EN FAUCIGNY,7,16903,2527462,Gaz
2020,H1c,84,74,SALES,4,3532,480662,Electricite
2020,H1c,84,74,SALES,4,3532,480662,Gaz
2020,H1c,84,74,SALLANCHES,41,108431,14059094,Electricite
2020,H1c,84,74,SALLANCHES,41,108431,14059094,Gaz
2020,H1c,84,74,SAMOENS,11,64834,9097755,Electricite
2020,H1c,84,74,SAMOENS,11,64834,9097755,Fioul
2020,H1c,84,74,SAMOENS,11,64834,9097755,Gaz
2020,H1c,84,74,SCIONZIER,17,41057,6629879,Electricite
2020,H1c,84,74,SCIONZIER,17,41057,6629879,Gaz
2020,H1c,84,74,SEVRIER,3,9678,2857234,Electricite
2020,H1c,84,74,SEVRIER,3,9678,2857234,Non spécifié
2020,H1c,84,74,SEYSSEL,3,11854,1833138,Non spécifié
2020,H1c,84,74,SILLINGY,23,71680,7451440,Electricite
2020,H1c,84,74,SILLINGY,23,71680,7451440,Gaz
2020,H1c,84,74,SIXT FER A CHEVAL,3,4070,450916,Electricite
2020,H1c,84,74,SIXT FER A CHEVAL,3,4070,450916,Non spécifié
2020,H1c,84,74,TANINGES,7,13957,1731799,Electricite
2020,H1c,84,74,TANINGES,7,13957,1731799,Fioul
2020,H1c,84,74,THONES,9,45640,13750405,Electricite
2020,H1c,84,74,THONES,9,45640,13750405,Fioul
2020,H1c,84,74,THONES,9,45640,13750405,Gaz
2020,H1c,84,74,THYEZ,3,9183,1353191,Electricite
2020,H1c,84,74,THYEZ,3,9183,1353191,Gaz
2020,H1c,84,74,VACHERESSE,3,5255,965664,Electricite
2020,H1c,84,74,VALLIERES SUR FIER,3,3889,512177,Electricite
2020,H1c,84,74,VEIGY FONCENEX,9,12217,2812729,Electricite
2020,H1c,84,74,VEIGY FONCENEX,9,12217,2812729,Gaz
2020,H1c,84,74,VETRAZ MONTHOUX,18,59141,12120825,Electricite
2020,H1c,84,74,VETRAZ MONTHOUX,18,59141,12120825,Gaz
2020,H1c,84,74,VILLE LA GRAND,57,145188,18214591,Electricite
2020,H1c,84,74,VILLE LA GRAND,57,145188,18214591,Gaz
2020,H1c,84,74,VILLE LA GRAND,57,145188,18214591,Non spécifié
2020,H1c,84,74,VIUZ EN SALLAZ,3,10271,1427629,Non spécifié
2020,H1c,93,05,BARATIER,4,6702,651670,Electricite
2020,H1c,93,05,BARATIER,4,6702,651670,Non spécifié
2020,H1c,93,05,BRIANCON,44,165804,27896690,Electricite
2020,H1c,93,05,BRIANCON,44,165804,27896690,Fioul
2020,H1c,93,05,BRIANCON,44,165804,27896690,Gaz
2020,H1c,93,05,BRIANCON,44,165804,27896690,Reseau de chaleur
2020,H1c,93,05,CHORGES,10,15817,2608453,Electricite
2020,H1c,93,05,CHORGES,10,15817,2608453,Gaz
2020,H1c,93,05,EMBRUN,12,74441,7996976,Electricite
2020,H1c,93,05,EMBRUN,12,74441,7996976,Gaz
2020,H1c,93,05,EMBRUN,12,74441,7996976,Reseau de chaleur
2020,H1c,93,05,EMBRUN,12,74441,7996976,Non spécifié
2020,H1c,93,05,GUILLESTRE,3,10834,1347247,Electricite
2020,H1c,93,05,GUILLESTRE,3,10834,1347247,Reseau de chaleur
2020,H1c,93,05,LA SALLE LES ALPES,6,47034,6625962,Electricite
2020,H1c,93,05,LA SALLE LES ALPES,6,47034,6625962,Fioul
2020,H1c,93,05,LA SALLE LES ALPES,6,47034,6625962,Gaz
2020,H1c,93,05,LA SAULCE,3,5819,420407,Electricite
2020,H1c,93,05,LE MONETIER LES BAINS,3,13590,7067375,Electricite
2020,H1c,93,05,MONTGENEVRE,3,16952,2215682,Non spécifié
2020,H1c,93,05,ORCIERES,3,22600,2247422,Electricite
2020,H1c,93,05,ORCIERES,3,22600,2247422,Fioul
2020,H1c,93,05,ORCIERES,3,22600,2247422,Gaz
2020,H1c,93,05,PUY SAINT ANDRE,3,2997,170612,Electricite
2020,H1c,93,05,ROSANS,3,4909,1411789,Electricite
2020,H1c,93,05,ROSANS,3,4909,1411789,Fioul
2020,H1c,93,05,SAINT CHAFFREY,14,15836,1757966,Electricite
2020,H1c,93,05,SAVINES LE LAC,5,22535,2598822,Electricite
2020,H1c,93,05,VEYNES,5,21364,2909455,Electricite
2020,H1c,93,05,VEYNES,5,21364,2909455,Non spécifié
2020,H1c,93,13,AUBAGNE,3,3400,255395,Electricite
2020,H1c,93,13,MARSEILLE 03,3,553,29524,Electricite
2020,H2a,11,75,PARIS 13,6,7738,1127568,Electricite
2020,H2a,11,75,PARIS 13,6,7738,1127568,Gaz
2020,H2a,28,50,AGNEAUX,19,56600,4791846,Electricite
2020,H2a,28,50,AGNEAUX,19,56600,4791846,Gaz
2020,H2a,28,50,AGON COUTAINVILLE,5,11840,2196039,Electricite
2020,H2a,28,50,AGON COUTAINVILLE,5,11840,2196039,Gaz
2020,H2a,28,50,AVRANCHES,52,110481,15843931,Electricite
2020,H2a,28,50,AVRANCHES,52,110481,15843931,Gaz
2020,H2a,28,50,AVRANCHES,52,110481,15843931,Reseau de chaleur
2020,H2a,28,50,BARNEVILLE CARTERET,3,5527,1427160,Non spécifié
2020,H2a,28,50,BRECEY,7,23364,1732803,Electricite
2020,H2a,28,50,BRECEY,7,23364,1732803,Gaz
2020,H2a,28,50,BRICQUEBEC EN COTENTIN,12,26001,3795330,Electricite
2020,H2a,28,50,BRICQUEBEC EN COTENTIN,12,26001,3795330,Gaz
2020,H2a,28,50,CARENTAN LES MARAIS,28,64787,8835828,Electricite
2020,H2a,28,50,CARENTAN LES MARAIS,28,64787,8835828,Gaz
2020,H2a,28,50,CONDE SUR VIRE,7,33118,4172893,Electricite
2020,H2a,28,50,COUTANCES,57,235380,31595995,Electricite
2020,H2a,28,50,COUTANCES,57,235380,31595995,Fioul
2020,H2a,28,50,COUTANCES,57,235380,31595995,Gaz
2020,H2a,28,50,DONVILLE LES BAINS,4,10637,2777447,Electricite
2020,H2a,28,50,DONVILLE LES BAINS,4,10637,2777447,Gaz
2020,H2a,28,50,DUCEY LES CHERIS,6,22679,1943881,Electricite
2020,H2a,28,50,DUCEY LES CHERIS,6,22679,1943881,Gaz
2020,H2a,28,50,FERMANVILLE,6,1717,150575,Electricite
2020,H2a,28,50,GRANVILLE,43,195382,33512422,Electricite
2020,H2a,28,50,GRANVILLE,43,195382,33512422,Gaz
2020,H2a,28,50,ISIGNY LE BUAT,6,12060,585906,Electricite
2020,H2a,28,50,LA HAGUE,5,13205,1916854,Electricite
2020,H2a,28,50,LA HAYE,8,13790,2119254,Electricite
2020,H2a,28,50,LA HAYE,8,13790,2119254,Gaz
2020,H2a,28,50,LA HAYE,8,13790,2119254,Non spécifié
2020,H2a,28,50,LE TEILLEUL,3,8532,692411,Electricite
2020,H2a,28,50,LE VAL SAINT PERE,6,8927,944268,Electricite
2020,H2a,28,50,LE VAL SAINT PERE,6,8927,944268,Gaz
2020,H2a,28,50,LES PIEUX,20,35412,4231978,Electricite
2020,H2a,28,50,LES PIEUX,20,35412,4231978,Gaz
2020,H2a,28,50,LESSAY,7,12365,2959339,Electricite
2020,H2a,28,50,LESSAY,7,12365,2959339,Gaz
2020,H2a,28,50,MONTEBOURG,6,15180,1759719,Electricite
2020,H2a,28,50,MONTEBOURG,6,15180,1759719,Gaz
2020,H2a,28,50,MORTAIN BOCAGE,8,26534,3990577,Electricite
2020,H2a,28,50,MORTAIN BOCAGE,8,26534,3990577,Fioul
2020,H2a,28,50,MORTAIN BOCAGE,8,26534,3990577,Gaz
2020,H2a,28,50,PERCY EN NORMANDIE,3,5375,833908,Electricite
2020,H2a,28,50,PERIERS,7,13838,2158272,Electricite
2020,H2a,28,50,PERIERS,7,13838,2158272,Gaz
2020,H2a,28,50,POILLEY,4,2273,149843,Electricite
2020,H2a,28,50,POILLEY,4,2273,149843,Non spécifié
2020,H2a,28,50,PONTORSON,7,13033,981289,Electricite
2020,H2a,28,50,PONTORSON,7,13033,981289,Gaz
2020,H2a,28,50,PORT BAIL SUR MER,3,9372,607525,Electricite
2020,H2a,28,50,PORT BAIL SUR MER,3,9372,607525,Non spécifié
2020,H2a,28,50,QUETTREVILLE SUR SIENNE,4,1697,59187,Non spécifié
2020,H2a,28,50,SAINT AMAND VILLAGES,5,8008,1213913,Electricite
2020,H2a,28,50,SAINT AMAND VILLAGES,5,8008,1213913,Gaz
2020,H2a,28,50,SAINT HILAIRE DU HARCOUET,15,86478,10860626,Electricite
2020,H2a,28,50,SAINT HILAIRE DU HARCOUET,15,86478,10860626,Gaz
