annee_consommation,zone_climatique,code_region,nom_region,code_departement,nom_departement,nom_commune,nombre_declaration,surface_declaree,consommation_declaree
2020,H1b,44,Grand-Est,88,Vosges,RAMBERVILLERS,6,35999,3067449
2020,H1b,44,Grand-Est,88,Vosges,RAON L ETAPE,4,24779,2816006
2020,H1b,44,Grand-Est,88,Vosges,REMIREMONT,36,182747,25091961
2020,H1b,44,Grand-Est,88,Vosges,RUPT SUR MOSELLE,4,7682,1043056
2020,H1b,44,Grand-Est,88,Vosges,SAINT DIE DES VOSGES,49,235756,43289664
2020,H1b,44,Grand-Est,88,Vosges,SAINT ETIENNE LES REMIREMONT,12,16748,2371984
2020,H1b,44,Grand-Est,88,Vosges,SAINT NABORD,14,27158,2120513
2020,H1b,44,Grand-Est,88,Vosges,SAINTE MARGUERITE,15,44753,8472213
2020,H1b,44,Grand-Est,88,Vosges,THAON LES VOSGES,12,41858,12517423
2020,H1b,44,Grand-Est,88,Vosges,VITTEL,8,33869,5687237
2020,H1b,76,Occitanie,81,Tarn,CASTRES,3,4154,763135
2020,H1c,11,Île-de-France,75,Paris,PARIS 08,6,6504,1885887
2020,H1c,11,Île-de-France,75,Paris,PARIS 13,29,35117,4976947
2020,H1c,11,Île-de-France,75,Paris,PARIS 15,3,1581,77664
2020,H1c,11,Île-de-France,78,Yvelines,SAINT GERMAIN EN LAYE,3,3874,459231
2020,H1c,11,Île-de-France,92,Hauts-de-Seine,NEUILLY SUR SEINE,3,6161,653261
2020,H1c,11,Île-de-France,92,Hauts-de-Seine,PUTEAUX,15,152526,2478409
2020,H1c,11,Île-de-France,93,Seine-Saint-Denis,SAINT OUEN SUR SEINE,3,8204,206021
2020,H1c,24,Centre-Val de Loire,37,Indre-et-Loire,BALLAN MIRE,4,27045,3951016
2020,H1c,27,Bourgogne-Franche-Comté,21,Côte-dOr,AHUY,9,15241,3077895
2020,H1c,27,Bourgogne-Franche-Comté,21,Côte-dOr,ALISE SAINTE REINE,5,22440,3614532
2020,H1c,27,Bourgogne-Franche-Comté,21,Côte-dOr,ARC SUR TILLE,8,13500,2941968
2020,H1c,27,Bourgogne-Franche-Comté,21,Côte-dOr,ARNAY LE DUC,6,17437,3301588
2020,H1c,27,Bourgogne-Franche-Comté,21,Côte-dOr,AUXONNE,11,35377,6909729
2020,H1c,27,Bourgogne-Franche-Comté,21,Côte-dOr,BEAUNE,80,329522,52954427
2020,H1c,27,Bourgogne-Franche-Comté,21,Côte-dOr,BRAZEY EN PLAINE,9,11245,1455309
2020,H1c,27,Bourgogne-Franche-Comté,21,Côte-dOr,BROCHON,3,11758,1190715
2020,H1c,27,Bourgogne-Franche-Comté,21,Côte-dOr,CHATILLON SUR SEINE,18,52898,12816014
2020,H1c,27,Bourgogne-Franche-Comté,21,Côte-dOr,CHENOVE,76,235953,31338831
2020,H1c,27,Bourgogne-Franche-Comté,21,Côte-dOr,CHEVIGNY SAINT SAUVEUR,16,66578,10843137
2020,H1c,27,Bourgogne-Franche-Comté,21,Côte-dOr,CREANCEY,3,4971,207427
2020,H1c,27,Bourgogne-Franche-Comté,21,Côte-dOr,DIJON,436,1669472,265946292
2020,H1c,27,Bourgogne-Franche-Comté,21,Côte-dOr,EPOISSES,3,2952,384740
2020,H1c,27,Bourgogne-Franche-Comté,21,Côte-dOr,FIXIN,3,8605,662477
2020,H1c,27,Bourgogne-Franche-Comté,21,Côte-dOr,FONTAINE LES DIJON,17,39360,9116379
2020,H1c,27,Bourgogne-Franche-Comté,21,Côte-dOr,GENLIS,17,44264,7153394
2020,H1c,27,Bourgogne-Franche-Comté,21,Côte-dOr,GEVREY CHAMBERTIN,14,31338,4374687
2020,H1c,27,Bourgogne-Franche-Comté,21,Côte-dOr,IS SUR TILLE,14,35856,6362696
2020,H1c,27,Bourgogne-Franche-Comté,21,Côte-dOr,LEVERNOIS,5,25151,3471490
2020,H1c,27,Bourgogne-Franche-Comté,21,Côte-dOr,LONGVIC,32,130852,15424559
2020,H1c,27,Bourgogne-Franche-Comté,21,Côte-dOr,MARCILLY SUR TILLE,4,7536,421104
2020,H1c,27,Bourgogne-Franche-Comté,21,Côte-dOr,MARSANNAY LA COTE,26,88255,10503736
2020,H1c,27,Bourgogne-Franche-Comté,21,Côte-dOr,MESSIGNY ET VANTOUX,7,16657,3087074
2020,H1c,27,Bourgogne-Franche-Comté,21,Côte-dOr,MIREBEAU SUR BEZE,3,8781,2067422
2020,H1c,27,Bourgogne-Franche-Comté,21,Côte-dOr,MONTBARD,28,59540,10273728
2020,H1c,27,Bourgogne-Franche-Comté,21,Côte-dOr,NEUILLY CRIMOLOIS,3,5661,930095
2020,H1c,27,Bourgogne-Franche-Comté,21,Côte-dOr,NOLAY,6,9939,1417573
2020,H1c,27,Bourgogne-Franche-Comté,21,Côte-dOr,NUITS SAINT GEORGES,42,114593,11953400
2020,H1c,27,Bourgogne-Franche-Comté,21,Côte-dOr,PERRIGNY LES DIJON,7,31557,7333305
2020,H1c,27,Bourgogne-Franche-Comté,21,Côte-dOr,PONTAILLER SUR SAONE,3,9366,1698068
2020,H1c,27,Bourgogne-Franche-Comté,21,Côte-dOr,POUILLY EN AUXOIS,11,17288,1873138
2020,H1c,27,Bourgogne-Franche-Comté,21,Côte-dOr,PRECY SOUS THIL,7,4319,348491
2020,H1c,27,Bourgogne-Franche-Comté,21,Côte-dOr,QUETIGNY,121,177106,23753531
2020,H1c,27,Bourgogne-Franche-Comté,21,Côte-dOr,SAINT APOLLINAIRE,31,76640,11902004
2020,H1c,27,Bourgogne-Franche-Comté,21,Côte-dOr,SAINT JEAN DE LOSNE,5,4891,745555
2020,H1c,27,Bourgogne-Franche-Comté,21,Côte-dOr,SAINT JULIEN,5,5407,363780
2020,H1c,27,Bourgogne-Franche-Comté,21,Côte-dOr,SAINT USAGE,3,6370,1740514
2020,H1c,27,Bourgogne-Franche-Comté,21,Côte-dOr,SAINTE COLOMBE SUR SEINE,3,2603,225849
2020,H1c,27,Bourgogne-Franche-Comté,21,Côte-dOr,SANTENAY,3,10713,2345541
2020,H1c,27,Bourgogne-Franche-Comté,21,Côte-dOr,SAULIEU,15,49656,6299703
2020,H1c,27,Bourgogne-Franche-Comté,21,Côte-dOr,SAVIGNY LES BEAUNE,4,10614,707841
2020,H1c,27,Bourgogne-Franche-Comté,21,Côte-dOr,SELONGEY,7,19833,3457042
2020,H1c,27,Bourgogne-Franche-Comté,21,Côte-dOr,SEMUR EN AUXOIS,27,87547,19228934
2020,H1c,27,Bourgogne-Franche-Comté,21,Côte-dOr,SEURRE,7,21855,3907124
2020,H1c,27,Bourgogne-Franche-Comté,21,Côte-dOr,SOMBERNON,6,11625,1930369
2020,H1c,27,Bourgogne-Franche-Comté,21,Côte-dOr,TALANT,8,24037,4080235
2020,H1c,27,Bourgogne-Franche-Comté,21,Côte-dOr,VAROIS ET CHAIGNOT,9,8022,976639
2020,H1c,27,Bourgogne-Franche-Comté,21,Côte-dOr,VENAREY LES LAUMES,7,15249,1607025
2020,H1c,27,Bourgogne-Franche-Comté,21,Côte-dOr,VIGNOLES,10,36330,3816142
2020,H1c,27,Bourgogne-Franche-Comté,21,Côte-dOr,VITTEAUX,5,22043,5316370
2020,H1c,27,Bourgogne-Franche-Comté,25,Doubs,AUDINCOURT,34,79613,9428359
2020,H1c,27,Bourgogne-Franche-Comté,25,Doubs,BART,4,9532,605399
2020,H1c,27,Bourgogne-Franche-Comté,25,Doubs,BAUME LES DAMES,8,21093,4942570
2020,H1c,27,Bourgogne-Franche-Comté,25,Doubs,BAVANS,10,22635,2958865
2020,H1c,27,Bourgogne-Franche-Comté,25,Doubs,BESANCON,456,1293967,168470737
2020,H1c,27,Bourgogne-Franche-Comté,25,Doubs,BETHONCOURT,10,21170,2979008
2020,H1c,27,Bourgogne-Franche-Comté,25,Doubs,BROGNARD,5,12862,914151
2020,H1c,27,Bourgogne-Franche-Comté,25,Doubs,CHALEZEULE,16,34877,8598516
2020,H1c,27,Bourgogne-Franche-Comté,25,Doubs,CHATILLON LE DUC,7,6191,681511
2020,H1c,27,Bourgogne-Franche-Comté,25,Doubs,CHEMAUDIN ET VAUX,6,22582,1533358
2020,H1c,27,Bourgogne-Franche-Comté,25,Doubs,DANNEMARIE SUR CRETE,3,6021,521971
2020,H1c,27,Bourgogne-Franche-Comté,25,Doubs,DEVECEY,4,9699,2436538
2020,H1c,27,Bourgogne-Franche-Comté,25,Doubs,DOUBS,12,24404,5732588
2020,H1c,27,Bourgogne-Franche-Comté,25,Doubs,ECOLE VALENTIN,30,64864,11820174
2020,H1c,27,Bourgogne-Franche-Comté,25,Doubs,ETUPES,18,43331,8036324
2020,H1c,27,Bourgogne-Franche-Comté,25,Doubs,EXINCOURT,17,38337,4184650
2020,H1c,27,Bourgogne-Franche-Comté,25,Doubs,FESCHES LE CHATEL,4,11615,1260104
2020,H1c,27,Bourgogne-Franche-Comté,25,Doubs,FRANOIS,5,10081,602442
2020,H1c,27,Bourgogne-Franche-Comté,25,Doubs,GENEUILLE,3,7732,1192124
2020,H1c,27,Bourgogne-Franche-Comté,25,Doubs,HERIMONCOURT,4,4687,657492
2020,H1c,27,Bourgogne-Franche-Comté,25,Doubs,HOUTAUD,5,4124,471867
2020,H1c,27,Bourgogne-Franche-Comté,25,Doubs,L ISLE SUR LE DOUBS,4,6688,2229189
2020,H1c,27,Bourgogne-Franche-Comté,25,Doubs,LES AUXONS,4,3948,366163
2020,H1c,27,Bourgogne-Franche-Comté,25,Doubs,LES FINS,8,17344,2752363
2020,H1c,27,Bourgogne-Franche-Comté,25,Doubs,LEVIER,5,18741,2187861
2020,H1c,27,Bourgogne-Franche-Comté,25,Doubs,MAICHE,3,6141,736089
2020,H1c,27,Bourgogne-Franche-Comté,25,Doubs,MALBUISSON,3,6568,1534014
2020,H1c,27,Bourgogne-Franche-Comté,25,Doubs,MARCHAUX CHAUDEFONTAINE,4,4962,844155
2020,H1c,27,Bourgogne-Franche-Comté,25,Doubs,MISEREY SALINES,6,15035,1279794
2020,H1c,27,Bourgogne-Franche-Comté,25,Doubs,MONTBELIARD,138,334262,47490803
2020,H1c,27,Bourgogne-Franche-Comté,25,Doubs,MONTPERREUX,4,2521,107740
2020,H1c,27,Bourgogne-Franche-Comté,25,Doubs,MORTEAU,17,43819,6538824
2020,H1c,27,Bourgogne-Franche-Comté,25,Doubs,ORCHAMPS VENNES,6,9471,1301667
2020,H1c,27,Bourgogne-Franche-Comté,25,Doubs,ORNANS,6,25930,9635361
2020,H1c,27,Bourgogne-Franche-Comté,25,Doubs,PIREY,6,5849,648406
2020,H1c,27,Bourgogne-Franche-Comté,25,Doubs,PONT DE ROIDE VERMONDANS,9,22176,3538234
2020,H1c,27,Bourgogne-Franche-Comté,25,Doubs,PONTARLIER,101,181832,25772393
2020,H1c,27,Bourgogne-Franche-Comté,25,Doubs,SAINT VIT,6,92862,6292050
2020,H1c,27,Bourgogne-Franche-Comté,25,Doubs,SAONE,4,5435,1128207
2020,H1c,27,Bourgogne-Franche-Comté,25,Doubs,SELONCOURT,8,15324,1803045
2020,H1c,27,Bourgogne-Franche-Comté,25,Doubs,SERRE LES SAPINS,7,10167,593101
2020,H1c,27,Bourgogne-Franche-Comté,25,Doubs,SOCHAUX,9,33127,9116981
2020,H1c,27,Bourgogne-Franche-Comté,25,Doubs,THISE,11,19707,2018442
2020,H1c,27,Bourgogne-Franche-Comté,25,Doubs,VALDAHON,7,13899,1709660
2020,H1c,27,Bourgogne-Franche-Comté,25,Doubs,VALENTIGNEY,18,53116,6053186
2020,H1c,27,Bourgogne-Franche-Comté,25,Doubs,VERCEL VILLEDIEU LE CAMP,3,6930,803234
2020,H1c,27,Bourgogne-Franche-Comté,25,Doubs,VILLERS LE LAC,6,13141,3004506
2020,H1c,27,Bourgogne-Franche-Comté,25,Doubs,VOUJEAUCOURT,6,21904,4018910
2020,H1c,27,Bourgogne-Franche-Comté,39,Jura,ARBOIS,3,3781,532541
2020,H1c,27,Bourgogne-Franche-Comté,39,Jura,ARINTHOD,3,11399,950138
2020,H1c,27,Bourgogne-Franche-Comté,39,Jura,BLETTERANS,6,13832,1821085
2020,H1c,27,Bourgogne-Franche-Comté,39,Jura,CHAMPAGNOLE,19,68991,7719178
2020,H1c,27,Bourgogne-Franche-Comté,39,Jura,CHOISEY,16,44186,6472044
2020,H1c,27,Bourgogne-Franche-Comté,39,Jura,CLAIRVAUX LES LACS,4,6694,1593804
2020,H1c,27,Bourgogne-Franche-Comté,39,Jura,COURLAOUX,4,23658,1146097
2020,H1c,27,Bourgogne-Franche-Comté,39,Jura,DOLE,71,188910,25135819
2020,H1c,27,Bourgogne-Franche-Comté,39,Jura,LAVANS LES SAINT CLAUDE,4,23051,2361131
2020,H1c,27,Bourgogne-Franche-Comté,39,Jura,LES ROUSSES,4,9750,3054066
2020,H1c,27,Bourgogne-Franche-Comté,39,Jura,LONS LE SAUNIER,56,136865,20842962
2020,H1c,27,Bourgogne-Franche-Comté,39,Jura,MOIRANS EN MONTAGNE,3,40042,1052142
2020,H1c,27,Bourgogne-Franche-Comté,39,Jura,MONTMOROT,20,59286,4616188
2020,H1c,27,Bourgogne-Franche-Comté,39,Jura,ORGELET,3,19829,1144950
2020,H1c,27,Bourgogne-Franche-Comté,39,Jura,PERRIGNY,10,29925,3457213
2020,H1c,27,Bourgogne-Franche-Comté,39,Jura,POLIGNY,5,19883,3126466
2020,H1c,27,Bourgogne-Franche-Comté,39,Jura,SAINT AMOUR,6,20735,3330828
2020,H1c,27,Bourgogne-Franche-Comté,39,Jura,SAINT CLAUDE,14,23205,3809239
2020,H1c,27,Bourgogne-Franche-Comté,39,Jura,SAINT LAURENT EN GRANDVAUX,3,5418,823733
2020,H1c,27,Bourgogne-Franche-Comté,39,Jura,SALINS LES BAINS,7,14418,2942032
2020,H1c,27,Bourgogne-Franche-Comté,39,Jura,TAVAUX,11,33533,3351592
2020,H1c,27,Bourgogne-Franche-Comté,71,Saône-et-Loire,ALLERIOT,4,1167,173545
2020,H1c,27,Bourgogne-Franche-Comté,71,Saône-et-Loire,AUTUN,58,170098,28098449
2020,H1c,27,Bourgogne-Franche-Comté,71,Saône-et-Loire,BOURBON LANCY,13,32422,5009772
2020,H1c,27,Bourgogne-Franche-Comté,71,Saône-et-Loire,BRANGES,5,7307,878611
2020,H1c,27,Bourgogne-Franche-Comté,71,Saône-et-Loire,BUXY,4,10065,1681998
2020,H1c,27,Bourgogne-Franche-Comté,71,Saône-et-Loire,CHAGNY,13,34457,6505483
2020,H1c,27,Bourgogne-Franche-Comté,71,Saône-et-Loire,CHAINTRE,6,8962,965397
2020,H1c,27,Bourgogne-Franche-Comté,71,Saône-et-Loire,CHALON SUR SAONE,207,553797,97882369
2020,H1c,27,Bourgogne-Franche-Comté,71,Saône-et-Loire,CHAMPFORGEUIL,8,14595,2000900
2020,H1c,27,Bourgogne-Franche-Comté,71,Saône-et-Loire,CHARNAY LES MACON,27,30792,3460921
2020,H1c,27,Bourgogne-Franche-Comté,71,Saône-et-Loire,CHAROLLES,19,42335,5252592
2020,H1c,27,Bourgogne-Franche-Comté,71,Saône-et-Loire,CHATENOY EN BRESSE,7,6322,1318537
2020,H1c,27,Bourgogne-Franche-Comté,71,Saône-et-Loire,CHATENOY LE ROYAL,32,69525,9373437
2020,H1c,27,Bourgogne-Franche-Comté,71,Saône-et-Loire,CHAUFFAILLES,13,33353,5202785
2020,H1c,27,Bourgogne-Franche-Comté,71,Saône-et-Loire,CIEL,5,2918,166986
2020,H1c,27,Bourgogne-Franche-Comté,71,Saône-et-Loire,CLUNY,8,26123,4390044
2020,H1c,27,Bourgogne-Franche-Comté,71,Saône-et-Loire,CRECHES SUR SAONE,18,35238,8256932
2020,H1c,27,Bourgogne-Franche-Comté,71,Saône-et-Loire,CRISSEY,14,29648,1607367
2020,H1c,27,Bourgogne-Franche-Comté,71,Saône-et-Loire,CUISERY,8,41884,3085593
2020,H1c,27,Bourgogne-Franche-Comté,71,Saône-et-Loire,DIGOIN,31,129441,15309046
2020,H1c,27,Bourgogne-Franche-Comté,71,Saône-et-Loire,DRACY LE FORT,5,16295,1507637
2020,H1c,27,Bourgogne-Franche-Comté,71,Saône-et-Loire,ECUISSES,5,7143,759578
2020,H1c,27,Bourgogne-Franche-Comté,71,Saône-et-Loire,EPINAC,3,6991,1024902
2020,H1c,27,Bourgogne-Franche-Comté,71,Saône-et-Loire,ETANG SUR ARROUX,5,11602,2086977
2020,H1c,27,Bourgogne-Franche-Comté,71,Saône-et-Loire,FRAGNES LA LOYERE,6,27091,1599933
2020,H1c,27,Bourgogne-Franche-Comté,71,Saône-et-Loire,GENELARD,3,6116,716539
2020,H1c,27,Bourgogne-Franche-Comté,71,Saône-et-Loire,GERGY,7,3399,519061
2020,H1c,27,Bourgogne-Franche-Comté,71,Saône-et-Loire,GUEUGNON,11,37116,6105616
2020,H1c,27,Bourgogne-Franche-Comté,71,Saône-et-Loire,LA CHAPELLE DE GUINCHAY,5,23118,2850424
2020,H1c,27,Bourgogne-Franche-Comté,71,Saône-et-Loire,LA CLAYETTE,8,28662,3987629
2020,H1c,27,Bourgogne-Franche-Comté,71,Saône-et-Loire,LE CREUSOT,39,187751,30067637
2020,H1c,27,Bourgogne-Franche-Comté,71,Saône-et-Loire,LE MIROIR,5,1288,117261
2020,H1c,27,Bourgogne-Franche-Comté,71,Saône-et-Loire,LOUHANS,17,33017,6033372
2020,H1c,27,Bourgogne-Franche-Comté,71,Saône-et-Loire,LUX,3,4742,578865
2020,H1c,27,Bourgogne-Franche-Comté,71,Saône-et-Loire,MACON,183,658386,86257961
2020,H1c,27,Bourgogne-Franche-Comté,71,Saône-et-Loire,MARCIGNY,7,23704,4068578
2020,H1c,27,Bourgogne-Franche-Comté,71,Saône-et-Loire,MONTCEAU LES MINES,37,86378,13450167
2020,H1c,27,Bourgogne-Franche-Comté,71,Saône-et-Loire,MONTCHANIN,14,78563,11503003
2020,H1c,27,Bourgogne-Franche-Comté,71,Saône-et-Loire,PARAY LE MONIAL,57,155099,28643538
2020,H1c,27,Bourgogne-Franche-Comté,71,Saône-et-Loire,PERRECY LES FORGES,5,2940,946694
2020,H1c,27,Bourgogne-Franche-Comté,71,Saône-et-Loire,PIERRE DE BRESSE,4,14659,1818748
2020,H1c,27,Bourgogne-Franche-Comté,71,Saône-et-Loire,PRISSE,5,15667,2781209
2020,H1c,27,Bourgogne-Franche-Comté,71,Saône-et-Loire,SAINT GENGOUX LE NATIONAL,4,9051,1071085
2020,H1c,27,Bourgogne-Franche-Comté,71,Saône-et-Loire,SAINT MARCEL,33,72038,9007931
2020,H1c,27,Bourgogne-Franche-Comté,71,Saône-et-Loire,SAINT REMY,11,35463,4564568
2020,H1c,27,Bourgogne-Franche-Comté,71,Saône-et-Loire,SAINT VALLIER,15,70461,12580473
2020,H1c,27,Bourgogne-Franche-Comté,71,Saône-et-Loire,SANCE,13,31291,2659183
2020,H1c,27,Bourgogne-Franche-Comté,71,Saône-et-Loire,SANVIGNES LES MINES,9,23470,1958309
2020,H1c,27,Bourgogne-Franche-Comté,71,Saône-et-Loire,SENNECEY LE GRAND,13,21660,4033600
2020,H1c,27,Bourgogne-Franche-Comté,71,Saône-et-Loire,SEVREY,8,113198,16341165
2020,H1c,27,Bourgogne-Franche-Comté,71,Saône-et-Loire,TORCY,12,23326,4134042
2020,H1c,27,Bourgogne-Franche-Comté,71,Saône-et-Loire,TOURNUS,21,54675,9230378
2020,H1c,27,Bourgogne-Franche-Comté,71,Saône-et-Loire,VARENNES LE GRAND,6,15103,1726603
2020,H1c,27,Bourgogne-Franche-Comté,71,Saône-et-Loire,VARENNES LES MACON,5,5056,1008889
2020,H1c,27,Bourgogne-Franche-Comté,71,Saône-et-Loire,VERDUN SUR LE DOUBS,3,7824,1361412
2020,H1c,27,Bourgogne-Franche-Comté,71,Saône-et-Loire,VINZELLES,3,3229,568335
2020,H1c,27,Bourgogne-Franche-Comté,71,Saône-et-Loire,VIREY LE GRAND,3,8913,1284970
2020,H1c,27,Bourgogne-Franche-Comté,71,Saône-et-Loire,VITRY EN CHAROLLAIS,3,4749,296127
2020,H1c,28,Normandie,14,Calvados,MONDEVILLE,3,82307,8891365
2020,H1c,53,Bretagne,22,Côtes-d'Armor,PLERIN,4,5464,313443
2020,H1c,53,Bretagne,22,Côtes-d'Armor,SAINT BRIEUC,5,21494,600667
2020,H1c,75,Nouvelle-Aquitaine,19,Corrèze,ALLASSAC,10,22095,2695982
2020,H1c,75,Nouvelle-Aquitaine,19,Corrèze,ARGENTAT SUR DORDOGNE,6,15896,2522031
2020,H1c,75,Nouvelle-Aquitaine,19,Corrèze,BORT LES ORGUES,9,31658,4375724
2020,H1c,75,Nouvelle-Aquitaine,19,Corrèze,BRIVE LA GAILLARDE,150,563478,81146758
2020,H1c,75,Nouvelle-Aquitaine,19,Corrèze,COSNAC,3,8362,1318765
2020,H1c,75,Nouvelle-Aquitaine,19,Corrèze,DONZENAC,3,8264,974032
2020,H1c,75,Nouvelle-Aquitaine,19,Corrèze,EGLETONS,11,74372,7040518
2020,H1c,75,Nouvelle-Aquitaine,19,Corrèze,FAVARS,3,13110,712948
2020,H1c,75,Nouvelle-Aquitaine,19,Corrèze,LUBERSAC,3,5628,577782
2020,H1c,75,Nouvelle-Aquitaine,19,Corrèze,MALEMORT,15,43813,7442583
2020,H1c,75,Nouvelle-Aquitaine,19,Corrèze,MEYMAC,6,27950,4319263
2020,H1c,75,Nouvelle-Aquitaine,19,Corrèze,NAVES,4,23814,2526187
2020,H1c,75,Nouvelle-Aquitaine,19,Corrèze,NEUVIC,4,26014,3154175
2020,H1c,75,Nouvelle-Aquitaine,19,Corrèze,OBJAT,9,32816,4493322
2020,H1c,75,Nouvelle-Aquitaine,19,Corrèze,PEYRELEVADE,3,13391,2382543
2020,H1c,75,Nouvelle-Aquitaine,19,Corrèze,SAINT PANTALEON DE LARCHE,7,23436,1288093
2020,H1c,75,Nouvelle-Aquitaine,19,Corrèze,SEILHAC,3,10126,1273634
2020,H1c,75,Nouvelle-Aquitaine,19,Corrèze,TREIGNAC,5,13468,2256222
2020,H1c,75,Nouvelle-Aquitaine,19,Corrèze,TULLE,57,236798,37280625
2020,H1c,75,Nouvelle-Aquitaine,19,Corrèze,USSAC,11,22782,2248113
2020,H1c,75,Nouvelle-Aquitaine,19,Corrèze,USSEL,36,147659,20480911
2020,H1c,75,Nouvelle-Aquitaine,19,Corrèze,UZERCHE,6,13367,2041923
2020,H1c,75,Nouvelle-Aquitaine,19,Corrèze,VARETZ,4,9267,1508015
2020,H1c,75,Nouvelle-Aquitaine,23,Creuse,AHUN,6,29612,2933169
2020,H1c,75,Nouvelle-Aquitaine,23,Creuse,AUBUSSON,12,49919,8848806
2020,H1c,75,Nouvelle-Aquitaine,23,Creuse,BENEVENT L ABBAYE,3,2915,452127
2020,H1c,75,Nouvelle-Aquitaine,23,Creuse,BOURGANEUF,3,14027,2546857
2020,H1c,75,Nouvelle-Aquitaine,23,Creuse,BOUSSAC,3,14824,2947127
2020,H1c,75,Nouvelle-Aquitaine,23,Creuse,DUN LE PALESTEL,6,6965,1078143
2020,H1c,75,Nouvelle-Aquitaine,23,Creuse,EVAUX LES BAINS,4,14484,1874304
2020,H1c,75,Nouvelle-Aquitaine,23,Creuse,GOUZON,3,5611,1014528
2020,H1c,75,Nouvelle-Aquitaine,23,Creuse,GUERET,73,163391,20333929
2020,H1c,75,Nouvelle-Aquitaine,23,Creuse,LA SOUTERRAINE,22,63970,8093875
2020,H1c,75,Nouvelle-Aquitaine,23,Creuse,LE GRAND BOURG,3,10442,918910
2020,H1c,75,Nouvelle-Aquitaine,23,Creuse,SAINTE FEYRE,10,32683,8385278
2020,H1c,75,Nouvelle-Aquitaine,24,Dordogne,TERRASSON LAVILLEDIEU,3,2077,577348
2020,H1c,75,Nouvelle-Aquitaine,33,Gironde,LORMONT,3,8290,171129
2020,H1c,75,Nouvelle-Aquitaine,33,Gironde,PESSAC,3,3867,171122
2020,H1c,75,Nouvelle-Aquitaine,87,Haute-Vienne,AIXE SUR VIENNE,20,45834,7726014
2020,H1c,75,Nouvelle-Aquitaine,87,Haute-Vienne,AMBAZAC,9,14372,3184047
2020,H1c,75,Nouvelle-Aquitaine,87,Haute-Vienne,BELLAC,12,56167,5996284
2020,H1c,75,Nouvelle-Aquitaine,87,Haute-Vienne,BOISSEUIL,16,34436,6910078
2020,H1c,75,Nouvelle-Aquitaine,87,Haute-Vienne,CHATEAUPONSAC,3,4600,717597
2020,H1c,75,Nouvelle-Aquitaine,87,Haute-Vienne,COUZEIX,22,44706,6727037
2020,H1c,75,Nouvelle-Aquitaine,87,Haute-Vienne,CUSSAC,3,12561,739897
2020,H1c,75,Nouvelle-Aquitaine,87,Haute-Vienne,FEYTIAT,20,71985,6280489
2020,H1c,75,Nouvelle-Aquitaine,87,Haute-Vienne,ISLE,16,50031,7225859
2020,H1c,75,Nouvelle-Aquitaine,87,Haute-Vienne,LE PALAIS SUR VIENNE,18,18619,2017151
2020,H1c,75,Nouvelle-Aquitaine,87,Haute-Vienne,LE VIGEN,13,16591,1687219
2020,H1c,75,Nouvelle-Aquitaine,87,Haute-Vienne,LIMOGES,462,1904563,293008906
2020,H1c,75,Nouvelle-Aquitaine,87,Haute-Vienne,MAGNAC LAVAL,5,30167,5816092
2020,H1c,75,Nouvelle-Aquitaine,87,Haute-Vienne,MEUZAC,3,1223,758105
2020,H1c,75,Nouvelle-Aquitaine,87,Haute-Vienne,PANAZOL,16,33704,6310287
2020,H1c,75,Nouvelle-Aquitaine,87,Haute-Vienne,ROCHECHOUART,7,13961,2616582
2020,H1c,75,Nouvelle-Aquitaine,87,Haute-Vienne,SAINT JUNIEN,30,104692,11128615
2020,H1c,75,Nouvelle-Aquitaine,87,Haute-Vienne,SAINT LEONARD DE NOBLAT,5,15924,2202743
2020,H1c,75,Nouvelle-Aquitaine,87,Haute-Vienne,SAINT SULPICE LES FEUILLES,5,1670,235594
2020,H1c,75,Nouvelle-Aquitaine,87,Haute-Vienne,SAINT YRIEIX LA PERCHE,17,92417,11979132
2020,H1c,76,Occitanie,30,Gard,NIMES,3,6434,620541
2020,H1c,84,Auvergne-Rhône-Alpes,01,Ain,AMBERIEU EN BUGEY,63,229277,26571032
2020,H1c,84,Auvergne-Rhône-Alpes,01,Ain,AMBRONAY,4,6610,522646
2020,H1c,84,Auvergne-Rhône-Alpes,01,Ain,ARBENT,21,78349,8797030
2020,H1c,84,Auvergne-Rhône-Alpes,01,Ain,BAGE DOMMARTIN,4,12087,1012939
2020,H1c,84,Auvergne-Rhône-Alpes,01,Ain,BELIGNEUX,3,13094,1911689
2020,H1c,84,Auvergne-Rhône-Alpes,01,Ain,BELLEY,21,95803,11424687
2020,H1c,84,Auvergne-Rhône-Alpes,01,Ain,BELLIGNAT,7,57225,7261479
2020,H1c,84,Auvergne-Rhône-Alpes,01,Ain,BEYNOST,38,86840,9412148
2020,H1c,84,Auvergne-Rhône-Alpes,01,Ain,BLYES,3,17944,6088538
2020,H1c,84,Auvergne-Rhône-Alpes,01,Ain,BOURG EN BRESSE,235,811835,99390886
2020,H1c,84,Auvergne-Rhône-Alpes,01,Ain,CESSY,4,17209,1966132
2020,H1c,84,Auvergne-Rhône-Alpes,01,Ain,CEYZERIAT,3,12803,1180390
2020,H1c,84,Auvergne-Rhône-Alpes,01,Ain,CHALAMONT,4,7369,1836368
2020,H1c,84,Auvergne-Rhône-Alpes,01,Ain,CHATILLON LA PALUD,4,1858,218575
2020,H1c,84,Auvergne-Rhône-Alpes,01,Ain,CHATILLON SUR CHALARONNE,21,67774,9750254
